Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2020,12,15,6105.15,5951.65,5807.65,5717.98,5678.8,5635.15,5604.31,5598.75,5600.16,5675.45,5700.59,5764.99,5757.25,5967.82,6131.86,6223.8,6255.3,6290.83,6433.43,6380.72,6368.85,6428.08,6367.89,6321.83,6354.4,6348.45,6422.5,6493.42,6657.75,6844.9,7056.39,7228.84,7461.57,7749.32,7958.37,8025.68,8126.14,8159.72,8271.65,8239.15,8213.55,8013.7,7774.41,7640.3,7347.45,7182.28,6971.04,6683.65
2020,12,16,6441.93,6277.24,6122.19,5987.24,5959.26,5931.95,5893.78,5867.65,5881.48,5870.43,5891.97,5970.63,6048.24,6292.04,6441.83,6589.16,6629.77,6649.94,6691.05,6718.64,6719.11,6739.65,6686.55,6674.81,6679.42,6713.53,6799.81,6950.04,7153.75,7307.74,7551.85,7746.34,7962.75,8109.93,8206.22,8144.86,8151.51,8134.11,8168.63,8086.11,7973.66,7831.66,7726.85,7585.16,7274.14,7068.87,6930.52,6641.83
2020,12,17,6450.79,6256.51,6062.17,5964.8,5911.8,5883.93,5851.62,5817.88,5815.46,5866.3,5931.32,6056.99,6127.33,6366.41,6581.63,6835.01,6837.09,6897.52,6918.46,6931.43,6929.07,6925.03,6920.38,6960.23,7042.54,7058.88,7157.39,7335.4,7271.09,7352.37,7396.11,7579.61,7697.78,7872.94,7980.13,8108.12,8125.31,8029.28,8132.58,8158.29,8169.38,8009.14,7803.48,7647.85,7420.11,7241.14,7055.63,6810.1
2020,12,18,6612.39,6373.43,6248.04,6158.36,6103.16,6055.78,6015.09,5998.68,5997.94,6029.62,6092.55,6222.69,6292.31,6476.38,6619.62,6815.46,6928.31,7015.16,7112.55,7064.45,7074.77,7064.9,7107.22,7151.47,7156.97,7145.5,7222.89,7291.22,7464.99,7616.66,7682.16,7897.21,8134.21,8380.31,8629.56,8738.07,8690.74,8615.36,8698.7,8618.28,8520.46,8366.28,8109.82,7880.45,7664.78,7495.71,7308.41,7049.04
2020,12,19,6804.67,6579.18,6425.1,6286.69,6211.83,6151.74,6102.51,6061.51,6029.93,6036.34,6007.71,6022.39,5995.21,6071.44,6101.1,6202.24,6248.74,6369.96,6467.14,6527.46,6451.6,6614.79,6801.99,6837.27,6667.48,6479.23,6444.84,6624.53,6807.5,6972.99,7185.18,7455.05,7702.82,7989.72,8239.96,8456.82,8464.75,8393.17,8531.68,8465,8357.75,8153.18,7928.4,7720.39,7508.81,7376.3,7194.82,6902.77
2020,12,20,6682.34,6564.37,6377.66,6266.75,6158.12,6086.17,6042.71,5985.77,5984.68,5941.33,5881.75,5886.31,5856.94,5866.03,5824.75,5840.01,5807.18,5840.3,5950.22,5973.15,6002.57,6044.02,6059,6127.05,6190.83,6339.57,6442.15,6561.6,6783.62,6941.61,7200.94,7445.08,7749.48,8050.6,8320.47,8446.58,8452.29,8441.91,8494.58,8401.16,8320.6,8102.96,7781.61,7500.08,7269.99,7139.27,6974.91,6717.83
2020,12,21,6527.12,6350.43,6221.43,6143.68,6059.42,6035.19,6014.78,5970.14,5966.06,5996.6,6039.95,6141.34,6210.66,6418.67,6541.93,6749.23,6836.96,6836.26,7098.44,6972.15,7025.72,7039.96,7031.8,7050.79,7151.08,7183.61,7223.23,7292.9,7474.68,7612.53,7781.21,7982.94,8369.71,8492.23,8635.69,8702.2,8704.17,8616.6,8624.39,8571.82,8522.8,8366.84,8133.73,7893.53,7616.47,7447.8,7252.37,6968.68
2020,12,22,6729.98,6533.53,6351.17,6246.67,6138.46,6124.15,6067.87,6072.68,6029.72,6053.85,6065.41,6169.96,6256.55,6488.62,6653.02,6804.03,6715.52,6651.44,6722.91,6782.41,6752.84,6987.49,7046.11,7273.9,7387.85,7371.56,7453,7638.28,7816.14,8062.78,8323.95,8576.63,8724.82,8880.41,9014.05,9042.12,8995.07,8841.2,8802.62,8854.01,8685.89,8512.09,8356.89,8077.42,7740.48,7556.87,7294.53,7012.78
2020,12,23,6739.51,6540.29,6386.12,6246.39,6162.59,6117.74,6068.8,6029.54,6041.57,6030.89,6070.27,6105.88,6174.15,6289.24,6347.39,6367.15,6303.81,6313.24,6301.01,6235.58,6208.16,6203.91,6201.46,6224.39,6326.39,6414.13,6504.94,6623.38,6785.1,7055.61,7295.88,7515.68,7738.11,7937.46,8085.1,8099.24,8133.07,8061.97,8121.94,8077.42,7922.29,7794.71,7542.95,7359.83,7148.51,7027.04,6890.83,6645.59
2020,12,24,6401.72,6188.11,6011.59,5889.26,5831.82,5752.97,5734.36,5677.94,5692.7,5764.7,5764.63,5829.12,5854.14,5960.17,5974.77,6067.07,6073.69,6154.98,6199.78,6232.39,6194.28,6218.02,6088.84,6110.59,6191.09,6165.31,6217.5,6301.7,6385.29,6483.8,6709.15,6841.16,6965.6,7039.23,7247.02,7322.41,7297.05,7245.14,7311.07,7281.83,7195.27,7091.6,6946.22,6838.91,6707.22,6613.29,6483.94,6250.47
2020,12,25,6039.04,5831.29,5643.97,5546.77,5482.98,5436.3,5409.67,5391.51,5349.49,5367.04,5335.07,5364.32,5359.41,5463.9,5492.94,5596.49,5503.22,5404.12,5384.38,5391.56,5501.03,5469.37,5443.13,5403.01,5297.05,5281.26,5294.1,5305.15,5279.09,5358.78,5527,5710.24,5903.8,6079.28,6253.09,6321.51,6409.56,6441.16,6519.3,6511.71,6558.25,6509.59,6397.46,6329.33,6238.26,6177.7,6105.83,5862.9
2020,12,26,5672.3,5492.91,5377.79,5329.14,5278.28,5251.72,5200.29,5171.68,5166.15,5169.92,5122.74,5116.59,5041.98,5049.23,5014.37,4960.37,4854.61,4976.96,5035.28,5037.64,5066.8,5077.93,4913.44,4807.68,4834.39,4855.04,4954.62,4977.06,5033,5105.18,5271.48,5548.82,5762.69,6017.12,6260.95,6450.45,6568.42,6654.38,6750.91,6804.81,6790.47,6718.29,6583.55,6480.72,6336.11,6265.47,6173.13,5969.77
2020,12,27,5778.9,5613.13,5483.78,5403.63,5342.37,5260.3,5285.48,5248.4,5205.54,5264.21,5219.06,5200.73,5099.81,5029.66,4970.94,4867.57,4913.35,4976.65,5001.06,5012.07,4996.46,5021.46,5038.68,5045.5,5090.58,5104.87,5175.75,5279.26,5337.27,5473.39,5670.78,5956.76,6241.9,6473.6,6797.95,7010.98,7155.26,7224.55,7288.09,7281.51,7251.99,7143.61,6920.72,6783.32,6646.44,6548.34,6395.76,6161.15
2020,12,28,5939.96,5753.9,5624.7,5543.67,5464.91,5454.27,5425.68,5414.91,5382.1,5403.41,5357.63,5360.84,5283.81,5323.26,5243.07,5216.45,5208.91,5283.61,5190.34,5177.61,5090.3,5125.01,5157.74,5157.46,5267.73,5342.99,5449.14,5591.12,5735.61,5885.06,6171.45,6451.11,6802.64,7075.57,7311.92,7512.4,7666.74,7658.35,7751.55,7718,7625.11,7464.91,7239.23,7091.28,6881.37,6744.97,6614.41,6369.77
2020,12,29,6193.88,6057.93,5887.45,5813.32,5707.71,5690.05,5642.89,5609.51,5560.23,5598.63,5600.26,5606.73,5626.92,5748.25,5833.29,5903.65,6012,6080.21,6114.77,6103.81,6108.2,6256.53,6225.65,6151.45,6225.67,6269.09,6303.62,6400.61,6583.9,6793.82,7023.66,7258.45,7416.82,7587.23,7724.65,7793.67,7830.79,7846.07,7960.23,7918.15,7790.42,7644.98,7423,7278.88,7073.51,6956.11,6803.88,6564.31
2020,12,30,6322.74,6166.36,6052.24,5950.06,5867.05,5840.3,5792.37,5714.24,5703.32,5715.23,5753.05,5762.79,5820.65,5960.58,6082.87,6213.83,6327.39,6457.93,6571.35,6583.6,6623.81,6554.1,6569.98,6526.67,6535.56,6495.46,6505.12,6561.09,6597.57,6625.84,6679.4,6726.29,6774.82,6922.99,7054.51,7129.66,7202.41,7188.5,7302.54,7322.99,7254.59,7112.73,6926.28,6787.73,6641.82,6527.06,6448.55,6191.44
2020,12,31,5994.99,5843.06,5712.82,5629.04,5580.31,5565.56,5510.71,5512.32,5495.09,5567.8,5582.38,5618.4,5615.76,5642.47,5739.02,5838.93,5864.32,6083.21,6027.71,6026.21,5852.22,5725.07,5748.6,5878.42,5964.19,5995.44,6038.08,6009.34,6050.12,6094.89,6279.22,6442.5,6690.02,6895.69,7140.35,7280.8,7326.36,7256.47,7304.66,7239.71,7205.22,7089.67,6869.49,6747.15,6653.52,6576.88,6517.72,6357.55
2020,01,01,6029.36,5954.32,5888.68,5820.63,5750.66,5705.83,5662.17,5593.15,5580.14,5570.9,5549.25,5490.26,5478.27,5440.92,5502.83,5531.49,5511.21,5468.43,5436.93,5447.44,5501.28,5542.52,5593.34,5655.97,5742.94,5885.97,6006.93,6168.56,6314.93,6569.26,6771.49,6991.68,7236.14,7517.19,7701.29,7806.6,7809.47,7850.27,7810.09,7769.28,7658.33,7470.52,7252.72,7051.53,6898.7,6727.81,6462.68,
2020,01,02,6217.92,6085.86,5932.56,5833.22,5747.96,5665.23,5645.35,5631.38,5627.45,5644.24,5692.81,5717.75,5748.14,5861.98,5973.54,6167.49,6228.1,6373.31,6365.16,6400.18,6396.05,6374.7,6404.11,6424.39,6501.57,6535.92,6629.44,6758.53,6925.13,7091.71,7289.63,7564,7744.76,7962.62,8197.36,8279.59,8316.82,8257.94,8276.44,8260.58,8169.69,8041.66,7753.14,7496.3,7223.37,7072.61,6886.75,6626.76
2020,01,03,6334.54,6205.88,6009.05,5920.22,5845.92,5803.35,5711.54,5737.63,5736.57,5758.69,5751.54,5821.91,5856.49,5986.08,6089.19,6208.1,6287.22,6339.93,6299.17,6275.45,6258.41,6212.42,6231.05,6293.51,6383.76,6483.13,6596.18,6727.96,6854.81,7038.57,7157.07,7344.63,7543.44,7777.84,8014.44,8084.58,8051.27,7966.77,7995.88,7980.47,7927.27,7799.66,7533.48,7348.2,7099.98,6968.39,6775.09,6496.29
2020,01,04,6256.42,6125.75,5929.62,5798.22,5729.26,5702.74,5641.3,5652.93,5624.79,5617.5,5579.7,5590.4,5540.04,5519.27,5522.04,5595.96,5606.52,5743.73,5724.38,5629.78,5561.14,5667.31,5691.98,5741.66,5816.9,5978.9,6143.58,6251.98,6395.55,6525.87,6782.75,7015.96,7168.24,7300.15,7542.14,7659.16,7609.22,7685.92,7766.5,7807.34,7647.78,7504.08,7306.64,7073.11,6901.65,6825.3,6679.97,6454.47
2020,01,05,6207.21,6043.31,5907.62,5833.7,5738.31,5690.55,5679.92,5629.5,5592.22,5594.57,5582.76,5528.89,5451.19,5426.99,5407.7,5474.61,5448.83,5505.03,5496.36,5515.78,5530.47,5603.26,5637.27,5672.78,5829.6,5988.98,6117.53,6291.37,6469.55,6632.51,6814.24,7056.12,7285.78,7447.75,7699.28,7785.59,7919.55,7914.61,7917.65,7911.68,7857.58,7763.19,7509.21,7336.89,7069.02,6971.92,6768.31,6525.37
2020,01,06,6287.08,6111.76,6002.28,5915.48,5814.07,5816.02,5778.9,5772.09,5771.78,5760.62,5828.04,5909.14,5994.41,6211.75,6387.33,6565.74,6667.8,6780.51,6788.87,6751.96,6690.87,6705.98,6750.08,6766.33,6818.52,6944.38,7080.75,7180.3,7295.75,7423.56,7635.63,7809.08,7918.17,8105.08,8250.07,8188.67,8221.39,8179,8278.74,8280.14,8180.88,8022.81,7790.34,7566.21,7301.56,7107.08,6890.19,6575.66
2020,01,07,6364.75,6201.87,6029.59,5958.83,5926.89,5875.5,5823.4,5819.25,5747.19,5800.8,5850.75,5961.72,6021.96,6254.49,6378.36,6586.29,6676.58,6748.78,6795.38,6773.4,6735.22,6726.68,6819.3,6752.15,6772.58,6799.47,6918.84,7012.87,7123.99,7250.11,7383.18,7466.2,7714.98,7900.54,8177.4,8174.49,8175.25,8150.07,8241.61,8228.79,8170.18,8009.5,7751.13,7529.19,7246.82,7056.85,6869.38,6598.94
2020,01,08,6362.89,6210.81,6031.49,5942.28,5866.97,5815.47,5771.44,5732.51,5742.04,5791.54,5832.17,5881.35,5961.08,6126.23,6258.01,6452.91,6512.85,6592,6564.84,6538.89,6553.57,6553.33,6617.36,6631,6711.75,6832.47,6900.83,7052.03,7200.5,7347.91,7544.18,7754.92,7966.18,8164.71,8388.21,8386.1,8397.27,8287,8355.06,8294.4,8202.06,8066.74,7825.31,7597.04,7345.83,7104.23,6908.01,6610.68
2020,01,09,6342.35,6203.53,6053.49,5953.59,5886.01,5836.62,5789.13,5757.99,5744.18,5761,5795.82,5862.83,5935.33,6109.93,6249.21,6455.91,6490.77,6597.72,6602.26,6550.4,6503.27,6513.81,6541.44,6643.95,6722.07,6841.8,6950.11,7092.39,7229.46,7413.41,7580.95,7800.12,8001.72,8244.44,8442.91,8373.88,8340.32,8283.41,8352.87,8327.86,8249.36,8062.01,7863.5,7654.24,7388.12,7225.18,7048.75,6718.64
2020,01,10,6458.52,6281.21,6119.24,6057.54,6003.38,5975.08,5871.39,5858.34,5835.49,5879.76,5952.86,6025.54,6066.78,6281.52,6394.1,6595.53,6735.94,6809.6,6805.64,6784.43,6740.15,6735.47,6732.07,6698.61,6827.59,6905.41,7027.05,7139.16,7295.68,7476.99,7660.73,7939.62,8104.41,8323.28,8479.94,8482.92,8416.4,8288.96,8324.37,8290.46,8290.16,8088.04,7820.02,7671.63,7444.6,7327.15,7126.31,6841
2020,01,11,6556.89,6397.26,6278.21,6164.24,6067.98,5968.57,5925.51,5891.13,5859.5,5879.69,5870.81,5915.09,5904.72,5938.76,5978.73,6049.45,6063.37,6219.77,6319.05,6438.92,6463.45,6502.87,6581.76,6595.12,6721.4,7091.93,7401.03,7499.2,7534.56,7642.4,7741.21,7882.7,7947.53,8041.81,8127.31,8147.96,8121.69,8143.07,8184.71,8158.74,8037.17,7872.08,7580.48,7452.02,7267.78,7137.73,6940.88,6682.54
2020,01,12,6450.81,6318.56,6190.92,6088.98,6039.14,5990.68,5923.15,5906.91,5876.52,5870.75,5852.77,5857.2,5810.52,5858.85,5934.46,6042.24,6114.74,6092.61,6150.94,6164.91,6167.42,6028.36,5926.35,6151.32,6330.56,6456.2,6456.9,6601.39,6735.71,6808.9,6784.02,6843.34,6887.71,6985.45,7082.51,7130.6,7206.28,7302.76,7359.9,7403.78,7326.77,7251.43,7028.45,6829.47,6675.31,6546.31,6415.01,6219.48
2020,01,13,6030.46,5879.24,5762.91,5693.09,5615.39,5608.94,5580.84,5561.54,5539.61,5581.59,5665.73,5795.79,5904.92,6178.51,6340.43,6546.19,6677.17,6743.54,6751.07,6761.91,6751.97,6834.71,6848.65,6803.65,6696.18,6683.1,6706.41,6815.99,6915.7,6982,7065.29,7142.49,7267.5,7437.9,7582.38,7574.5,7584.01,7561.47,7700.74,7714.49,7695.13,7479.94,7332.58,7157.21,6931.94,6776.03,6635.89,6389.61
2020,01,14,6165.57,5973.01,5820.09,5756.8,5716.21,5672.15,5647.5,5633.35,5617.8,5644.3,5707.38,5832.69,5903.05,6178.41,6329.65,6524.5,6637.58,6630.65,6579.84,6626.33,6612.1,6599.23,6657.38,6615.25,6661.86,6849.74,6935.35,6948.46,6997.55,7056.86,7254.91,7408.3,7520.51,7642.71,7782.59,7823.36,7866.2,7890.52,7982.79,8024.93,7943.77,7793.71,7561.4,7327.78,7109.94,6948.31,6800.45,6549.16
2020,01,15,6277.72,6098.75,5981.37,5879.59,5812.06,5768.82,5705.66,5736.47,5680.84,5715.77,5817.6,5918.45,6028.13,6240.2,6427.82,6677.9,6758.83,6855.46,6853.6,6846.26,6845.16,6799.51,6750.58,6700.56,6746.84,6816.46,6865.46,6911.69,6987.61,7218.47,7367.38,7577.78,7767.72,7914.9,8101.61,8108.46,8097.97,8022.76,8138.7,8139.07,8085.06,7910.42,7688.02,7502.54,7227.98,7047.48,6870.73,6568.37
2020,01,16,6334.95,6185.48,6031.45,5934.46,5825.2,5788.52,5751.47,5728.71,5718.56,5808.23,5865.67,5948.98,6024.47,6248.9,6440.95,6696.13,6821.3,6879.3,6985.63,6965.49,7002.49,7042.05,7104.68,7104.71,7106.95,7119.47,7121.24,7198.73,7256.18,7362.61,7466.72,7558.82,7646.06,7721.07,7771.7,7708.51,7798.18,7835.47,7933.38,7889.34,7817.79,7657.72,7488.32,7283.04,7000.05,6876.41,6693,6433.6
2020,01,17,6248.74,6068.46,5909.71,5849.34,5771.62,5711.44,5667.71,5664.03,5665.46,5756.28,5853.07,5920.69,5969.68,6225.41,6395.91,6592.34,6661.26,6710.77,6734.68,6736.88,6686.69,6704.36,6774.54,6814.12,6809.72,6806.98,6884.57,6915.2,7053.02,7182.45,7377.43,7600.76,7634.52,7675.07,7741.45,7739.89,7715.73,7675.67,7732.44,7757.04,7719.64,7586.71,7388.29,7182.49,6989.35,6864.49,6715.62,6475.98
2020,01,18,6268.06,6072.62,5929.31,5857.25,5779.36,5723.34,5669.28,5650.9,5630.84,5654.73,5675.18,5716.02,5689.6,5762.38,5819.53,5939.74,5938.65,6077.54,6117.53,5981.94,5927.07,5984.91,5952.66,5973.56,6105.06,6226.75,6254.77,6257.87,6331.45,6380.97,6568.16,6738.84,6953.27,7150.6,7307.85,7358.89,7473.7,7542.21,7634.08,7633.48,7601.07,7473.81,7315.62,7124.4,6922.23,6839.22,6671.78,6460.48
2020,01,19,6246.25,6048.88,5904.41,5788.8,5727.72,5698.6,5610.01,5628.23,5631.27,5605.35,5604.1,5612.03,5587.03,5579.15,5567.69,5661.41,5692.5,5770.05,5818.14,5960.05,6124.43,6244.32,6236.66,6292.97,6501.4,6621.21,6554.57,6613.43,6722.79,7022.19,7206.5,7200.95,7395.61,7707.72,7828.75,7913.45,8030.16,8075.5,8149.23,8219.36,8215.08,8055.98,7816.02,7636.96,7402.98,7265.92,7080.33,6770.97
2020,01,20,6494.47,6336.58,6211.08,6118.95,6073.8,6048.84,5983.38,5971.16,5981.21,5999.23,6079.84,6223.59,6330.62,6638.61,6885.11,7159.02,7371.97,7392.46,7411.23,7495.47,7501.44,7565.57,7677.08,7787.4,7856.12,8004.84,8116.9,8364.83,8510.64,8729.35,9000.41,9117.8,8967.65,8833.61,8774.26,8697.89,8670.88,8601.85,8673.47,8685.66,8599.29,8307.3,8052.62,7810.63,7473.55,7314.09,7098.5,6868.03
2020,01,21,6588.58,6415.8,6281.87,6211.93,6145.53,6098.51,6058.38,6066.42,6031.75,6058.74,6131.18,6267.26,6380.3,6690.13,6902.52,7074.95,7167.92,7115.18,7124.63,7145.62,7218.73,7279.94,7414.41,7548.11,7739.01,7934.28,8104.77,8355.16,8455.68,8612.57,8827.26,9212.57,9467.94,9587.82,9339.25,9122.65,9086.38,9030.51,9003.27,8962.6,8843.95,8607.97,8328.12,8094.78,7760.46,7487.71,7277.64,6927.21
2020,01,22,6631.42,6492.95,6328.95,6201.37,6075.43,6060.57,6026.72,5966.97,5956.63,5988.1,6052.67,6161.29,6313.08,6589.79,6824.32,7066.09,7184.37,7262.49,7349.42,7316.64,7347.99,7409.53,7473.83,7564.42,7744.66,7929.47,8111.44,8328.09,8583.54,8801.74,8997.67,9057.25,9403.06,9606.26,9620.91,9602.31,9542.97,9421.48,9502.98,9420.45,9246.53,9030.17,8736.27,8470.77,8081.9,7838.65,7575.98,7255.05
2020,01,23,7003.61,6817.48,6659.1,6546.32,6510.67,6448.37,6365.18,6362.55,6334.59,6367.49,6425.84,6553.38,6608.44,6900.94,7166.29,7486.53,7581.7,7777.73,7862.99,7868.18,7852.13,7906.62,7947.82,8133.55,8094.57,8028.13,7854.25,7804.01,8115.29,8323.26,8347.77,8518.57,8737,8766.26,8769.53,8786.45,8809.87,8814.19,8936.46,8915.14,8924.21,8698.12,8468.06,8164.69,7832.23,7637.09,7407.78,7087.26
2020,01,24,6803.56,6670.24,6495.68,6365.02,6308.99,6265.82,6228.65,6203.06,6182.43,6239.13,6309.4,6431.38,6554.11,6857.82,7138.84,7441.48,7497.89,7703.05,7870.8,7880.65,7910.55,8048.08,8085.49,8156.85,8218.89,8204.71,8286.34,8495.9,8558.03,8628.92,8770.48,8958.28,8995.46,9037.83,9179.99,9116.9,9032.39,8927.86,8985.21,8936.92,8821.19,8602.79,8307.56,8097.25,7791.79,7627,7432.98,7156.88
2020,01,25,6882.33,6684.74,6483.16,6402.22,6299.06,6242.36,6174.48,6170.61,6149.32,6143.46,6173.95,6172.13,6133.48,6251.44,6361.27,6529.53,6630.78,6762.32,6866.1,6910.65,6996.53,6997.89,6958.55,6959.3,6928.44,7034.85,7228.91,7487.02,7612.03,7700.8,7663.29,7670.87,7732.53,7742.11,7799.6,7778.97,7821.23,7811.94,7899.77,7879.05,7845.13,7726.61,7477.28,7327.61,7168.6,7073.84,6880.54,6626.51
2020,01,26,6393.22,6219.4,6094.24,5994.14,5951.11,5873.02,5817.22,5769.88,5763.82,5753.49,5762.56,5751.91,5714.76,5737.56,5796.97,5838.74,5832.44,5905.87,5979.19,6037.61,6030.21,6067.03,6098.08,6153.07,6190.14,6227.85,6263.46,6393.53,6515.39,6634.34,6763.48,6946.99,7202.65,7363.2,7524.53,7643.58,7687.3,7755.28,7815.43,7801.76,7765.76,7628.54,7434.55,7326.33,7147.48,7052.86,6841.14,6615.03
2020,01,27,6371.95,6154.74,6041.81,5945.05,5887.29,5819.92,5784.64,5770.67,5737.04,5779.24,5798.4,5809.7,5771.58,5853.42,5908.15,6020.42,6077.44,6168.42,6231.7,6277.85,6276.76,6304.77,6330.99,6366.91,6430.66,6473.48,6526.11,6673.62,6849.82,6998.26,7187.1,7378.39,7548.82,7783.95,7903.3,8043.4,8108.19,8118.06,8153.55,8104.31,8004.36,7823.72,7570.78,7407.45,7161.95,6954.9,6800.28,6507.77
2020,01,28,6271.11,6110.77,5956.62,5862.77,5805.14,5774.5,5769.26,5759.98,5725.92,5801.84,5909.24,6031.06,6201.52,6588.59,6844.61,7133.16,7251.11,7221.15,7169.02,7176.17,7122.55,7144.24,7151.71,7155.22,7179.02,7291.44,7374.99,7474.56,7596.37,7709.22,7832.82,7956.07,8146.44,8321.52,8471.19,8533.82,8575.45,8539.38,8559.23,8572.39,8510.27,8270.74,8012.7,7773.8,7460.95,7229.17,7012.28,6700.31
2020,01,29,6459.69,6306.17,6130.29,6062.24,6031.4,5956.73,5925.16,5898.83,5916.2,5940.86,6015.69,6110.99,6277.25,6635.1,6881.2,7165.04,7193.77,7205.07,7187.93,7207.21,7200.16,7205.24,7286.07,7400.25,7501.42,7676.92,7820.07,7996.54,8134.51,8266.9,8373.87,8522.14,8761.56,9008.16,9207.71,9284.01,9288.96,9187.56,9223.59,9130.84,9032.89,8754.32,8435.32,8188.13,7793.45,7535.46,7297.39,6951.41
2020,01,30,6683.99,6499.1,6388.8,6246.53,6189.74,6125.97,6066.73,6040.95,6011.41,6029.34,6119.19,6248.66,6383.06,6677.01,6957.18,7205.5,7293.62,7418.67,7385.06,7361.71,7416.06,7467.26,7443.25,7509.62,7550.48,7622.85,7712.18,7738.59,7772.06,7897.79,8077.79,8241.33,8467.7,8629.4,8769.24,8803.55,8835.63,8841.35,8869.77,8859.9,8830.34,8618.43,8322.33,7990.27,7624.77,7386.83,7138.99,6838.59
2020,01,31,6563.62,6383.75,6214.71,6132.48,6023.1,6021.64,5993.36,5949.15,5944.71,5999.42,6071.98,6217.58,6340.17,6688.47,6920.16,7179.93,7257.84,7335.06,7378.37,7383.95,7351.78,7408.9,7394.51,7342.74,7359.7,7377.26,7399.06,7470.31,7487.14,7711.29,7845.63,7946.65,8147.72,8250.18,8483.69,8557.87,8500.03,8320.17,8314.29,8298.4,8239.1,8070.7,7907.23,7710.28,7503.52,7476.87,7287.06,6910.49
2020,02,01,6338.04,6217.35,6135.7,6065.2,5979.98,5936.29,5895.79,5857.97,5862.58,5902.79,5890.66,5898.06,5992.29,6033.84,6102.77,6165.18,6318.86,6385.58,6401.24,6371.06,6374.5,6455.46,6493.29,6556.74,6653.8,6761.77,6852.06,7024.78,7086.29,7288.29,7499.71,7700.51,7921.72,8098.82,8131.46,8219.2,8192.29,8187.96,8218.22,8152.04,7912.42,7690.26,7556.62,7303.11,7170.09,6989.3,6732.55,
2020,02,02,6475.7,6319.29,6170.61,6057.96,5980.05,5927.63,5835.68,5777.13,5760.98,5759.84,5761.38,5766.53,5768.79,5784.27,5817.77,5783.47,5803.62,5845.05,5862.9,5884.7,5969.28,6060.79,6120.79,6239.48,6397.64,6521.72,6688.42,6855.99,7053.89,7242.8,7457.9,7734.55,8027.33,8245.31,8545.24,8650.96,8763.19,8824.2,8824.02,8849.32,8769.25,8492.38,8173.52,7920.73,7611.68,7416.45,7201.93,6866.24
2020,02,03,6587.73,6435.52,6287.96,6169.12,6093.8,6040.7,5976.67,5923.87,5907.98,5965.9,6021.78,6193.57,6329.97,6670.8,6946.15,7202.79,7276.01,7274.33,7199.56,7267.72,7339.11,7415.16,7527.76,7632.85,7777.38,7938.65,8116.1,8292.2,8488.89,8677.68,8823.45,9023.69,9351.14,9561.43,9758.9,9801.92,9797.04,9681.03,9663.09,9580.6,9458.65,9165.77,8839.33,8515.28,8121.95,8026.8,7654.11,7144.84
2020,02,04,6807.52,6575.66,6444.34,6339.14,6299.09,6200.14,6135.05,6098.44,6105.71,6140.11,6228.37,6441.31,6570.94,6869.18,7067.41,7386.66,7494.32,7529.85,7505.24,7407.62,7320.09,7395.99,7448.49,7411.39,7304.28,7342.94,7481.43,7430.47,7433.39,7497.56,7526.19,7572.21,7660.03,7769.6,7804.05,7843.18,7840.71,7826.08,7914.29,7858.13,7749.61,7590.35,7314.27,7124.46,6880.16,6659.98,6554.33,6322.1
2020,02,05,6122.29,5949.71,5846.61,5750.66,5703.5,5685.57,5660.92,5643.61,5670,5706.48,5745.24,5969.46,6093.06,6436.78,6672.47,6941.5,7019.26,7032.21,7059.71,7168.43,7105.46,7084.01,7006.85,6931.39,6998.37,7060.84,7088.37,7134.01,7141.04,7092.52,7075.73,7104.8,7220.33,7298.13,7421.18,7562.09,7563.72,7576.81,7663.75,7613.14,7533.49,7328.05,7107.68,6901.01,6711.31,6553.75,6441.96,6183.18
2020,02,06,6011.95,5848.53,5686,5597.94,5576.7,5543.74,5550.68,5527.73,5498.13,5581.27,5672.77,5826.43,6009.85,6324.72,6604.7,6889.02,6903.87,6904.36,6881.51,6932.37,6864.44,6788.77,6734.27,6659.51,6630.88,6621.69,6783,6917.9,6967.1,7048.89,7121.84,7134.33,7213.78,7376.45,7528.76,7570.81,7642.71,7672.75,7783.08,7735.39,7628.47,7478.36,7216.97,6965.93,6736.45,6559.6,6445.81,6222.92
2020,02,07,6021.3,5833.21,5686.25,5620.93,5560.07,5542.97,5495.77,5518.78,5511.13,5586.12,5728.23,5889.32,6040.04,6353.78,6643.19,6845.59,6872.68,6825.37,6696.83,6568.15,6581.23,6676.72,6673.61,6677.13,6703.73,6743.54,6656.98,6631.94,6698.75,6871.94,7028.43,7126.65,7372,7582.9,7714.56,7759.45,7755.02,7730.35,7875.1,7827.31,7764.92,7587.36,7361.1,7218.64,6978.54,6849.74,6729.89,6476.7
2020,02,08,6276.07,6074.4,5922.24,5822.09,5730.5,5705.03,5680.15,5640.59,5614.31,5642.52,5651.11,5725.92,5725.45,5831.2,5887.12,6012.65,6215.52,6374.89,6377.01,6357.64,6225.35,6140.63,6145.9,6252.03,6387,6359.28,6287.19,6416.12,6639.37,6878.76,6937.5,7091.52,7208.12,7257.04,7398.61,7439.96,7469.52,7493.82,7648.17,7615.08,7509.68,7334.79,7145.16,7001.31,6847.6,6733.63,6612.92,6393.26
